,img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
26,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213175433-140114142653-p-O-draniki-s-lukom.jpg,Драники с луком,https://eda.ru/recepty/osnovnye-blyuda/draniki-s-lukom-16207,0,Белорусская кухня,4,,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""4 штуки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 столовая ложка""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",5209,379,51
27,https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/151002075307-151009125656-p-O-graten-dofinua.jpg,Гратен дофинуа,https://eda.ru/recepty/osnovnye-blyuda/graten-dofinua-17587,1,Французская кухня,4,1 час 5 минут,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""600 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""300 мл""}', '{""id"": 14403, ""name"": ""Сливки 48%-ные"", ""amount"": ""100 мл""}', '{""id"": 13615, ""name"": ""Мускатный орех"", ""amount"": ""½ чайной ложки""}', '{""id"": 13713, ""name"": ""Сыр грюйер"", ""amount"": ""100 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""4 зубчика""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",6455,350,33
28,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140201143522-140208000700-p-O-dorada-v-duhovke-s-limonom-bazilikom.jpg,Дорада в духовке с лимоном и базиликом,https://eda.ru/recepty/osnovnye-blyuda/dorada-v-duhovke-s-limonom-bazilikom-25388,0,Европейская кухня,1,25 минут,"['{""id"": 14397, ""name"": ""Дорадо"", ""amount"": ""1 штука""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""20 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13993, ""name"": ""Зеленый базилик "", ""amount"": ""1 пучок""}']",5174,347,26
29,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120515204458-120528182914-p-O-kurinie-shariki-v-slivochnom-souse.jpg,Куриные шарики в сливочном соусе,https://eda.ru/recepty/osnovnye-blyuda/kurinie-shariki-v-slivochnom-souse-31766,0,Европейская кухня,2,1 час,"['{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""500 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""200 мл""}', '{""id"": 13965, ""name"": ""Твердый сыр"", ""amount"": ""150 г""}']",7959,345,69
30,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/121220162751-140411163148-p-O-plov-so-svininoj.jpg,Плов со свининой,https://eda.ru/recepty/osnovnye-blyuda/plov-so-svininoj-43366,0,,6,1 час 20 минут,"['{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""2 штуки""}', '{""id"": 13480, ""name"": ""Свинина"", ""amount"": ""500 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 штуки""}', '{""id"": 13435, ""name"": ""Рис"", ""amount"": ""2 стакана""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 16080, ""name"": ""Специи для плова"", ""amount"": ""по вкусу""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 головка""}']",2867,338,33
31,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131112107-120213184534-p-O-kurinie-grudki-v-ostro-sladkom-souse-s-jablochnim-sokom-imbirem.jpg,Куриные грудки в остро-сладком соусе с яблочным…,https://eda.ru/recepty/osnovnye-blyuda/kurinie-grudki-v-ostro-sladkom-souse-s-jablochnim-sokom-imbirem-21010,0,Китайская кухня,4,35 минут,"['{""id"": 15008, ""name"": ""Филе куриной грудки"", ""amount"": ""900 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 зубчик""}', '{""id"": 14881, ""name"": ""Молотый имбирь"", ""amount"": ""½ чайной ложки""}', '{""id"": 15014, ""name"": ""Перец чили хлопьями"", ""amount"": ""¾ чайной ложки""}', '{""id"": 13569, ""name"": ""Яблочный сок"", ""amount"": ""¼ стакана""}', '{""id"": 14528, ""name"": ""Коричневый мягкий сахар"", ""amount"": ""⅓ стакана""}', '{""id"": 13772, ""name"": ""Кетчуп"", ""amount"": ""2 столовые ложки""}', '{""id"": 13532, ""name"": ""Яблочный уксус"", ""amount"": ""1 столовая ложка""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""½ стакана""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""⅓ стакана""}']",5183,336,31
32,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131085017-171024233545-p-O-plov-uzbekskij.jpg,Плов узбекский,https://eda.ru/recepty/osnovnye-blyuda/plov-uzbekskij-33084,0,Узбекская кухня,4,1 час 30 минут,"['{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""100 г""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""600 г""}', '{""id"": 15444, ""name"": ""Рис девзира"", ""amount"": ""600 г""}', '{""id"": 14000, ""name"": ""Филе баранины"", ""amount"": ""600 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""200 мл""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 головки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""2 чайные ложки""}', '{""id"": 14945, ""name"": ""Кумин (зира)"", ""amount"": ""по вкусу""}']",4314,336,35
33,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175629-1202131757052-p-O-fahitas-s-kuricej-i-fasolju.jpg,Фахитас с курицей и фасолью,https://eda.ru/recepty/osnovnye-blyuda/fahitas-s-kuricej-i-fasolju-17061,0,Мексиканская кухня,4,30 минут,"['{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""3 штуки""}', '{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""1 кг""}', '{""id"": 13506, ""name"": ""Перец чили"", ""amount"": ""4 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13804, ""name"": ""Консервированная фасоль"", ""amount"": ""2 банки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}']",5426,335,36
34,https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120504214259-140528110953-p-O-minimalisticheskij-plov-s-kuricej.jpg,Минималистический плов с курицей,https://eda.ru/recepty/osnovnye-blyuda/minimalisticheskij-plov-s-kuricej-24420,0,Узбекская кухня,12,2 часа,"['{""id"": 13435, ""name"": ""Рис"", ""amount"": ""600 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""5 головок""}', '{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""5 кусков""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""6 штук""}', '{""id"": 15367, ""name"": ""Приправа для плова"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",3064,329,20
35,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131083308-141204062321-p-O-kurica-po-kitajski-s-ovoshhami.jpg,Курица по‑китайски с овощами,https://eda.ru/recepty/osnovnye-blyuda/kurica-po-kitajski-s-ovoshhami-38558,0,Китайская кухня,3,20 минут,"['{""id"": 13639, ""name"": ""Куриная грудка"", ""amount"": ""350 г""}', '{""id"": 14415, ""name"": ""Красный сладкий перец"", ""amount"": ""100 г""}', '{""id"": 14428, ""name"": ""Зеленый сладкий перец"", ""amount"": ""200 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""100 г""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""150 г""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""5 столовых ложек""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 чайная ложка""}']",5526,322,27
36,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/131031145327-131112200423-p-O-medovo-limonnie-kurinie-nozhki.jpg,Медово-лимонные куриные ножки,https://eda.ru/recepty/osnovnye-blyuda/medovo-limonnie-kurinie-nozhki-18861,0,Европейская кухня,6,55 минут,"['{""id"": 13846, ""name"": ""Куриные ножки"", ""amount"": ""18 штук""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""2 штуки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""8 зубчиков""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""8 столовых ложек""}']",4733,307,59
37,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110810174633-160406152903-p-O-mjasnie-kotleti.jpg,Мясные котлеты,https://eda.ru/recepty/osnovnye-blyuda/mjasnie-kotleti-28283,0,Русская кухня,5,1 час,"['{""id"": 13681, ""name"": ""Мясо"", ""amount"": ""1 кг""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 головка""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14871, ""name"": ""Черствый белый хлеб"", ""amount"": ""300 г""}']",3870,303,36
38,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082509-150619135731-p-O-zapechennij-kartofel-v-slivkah-chesnoke-gratin-dauphinoise.jpg,Запеченный картофель в сливках и чесноке…,https://eda.ru/recepty/osnovnye-blyuda/zapechennij-kartofel-v-slivkah-chesnoke-gratin-dauphinoise-25320,0,Европейская кухня,4,1 час 25 минут,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""500 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 13562, ""name"": ""Сливки 35%-ные"", ""amount"": ""200 мл""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",6335,281,42
39,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131090259-150414142913-p-O-chahohbili-iz-kurici.jpg,Чахохбили с курицей и картофелем,https://eda.ru/recepty/osnovnye-blyuda/chahohbili-iz-kurici-17444,1,Грузинская кухня,4,,"['{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""1 кг""}', '{""id"": 13566, ""name"": ""Курица"", ""amount"": ""1 кг""}', '{""id"": 13520, ""name"": ""Томатная паста "", ""amount"": ""2 столовые ложки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""500 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""4 зубчика""}', '{""id"": 13632, ""name"": ""Хмели-сунели"", ""amount"": ""1 чайная ложка""}', '{""id"": 13760, ""name"": ""Молотый кориандр "", ""amount"": ""1 чайная ложка""}', '{""id"": 13679, ""name"": ""Шафран"", ""amount"": ""1 чайная ложка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13465, ""name"": ""Молотый красный перец"", ""amount"": ""по вкусу""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""½ штуки""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""½ кг""}', '{""id"": 14157, ""name"": ""Свежий красный перец"", ""amount"": ""1 штука""}']",4910,280,31
40,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130829212936-130904175410-p-O-treska-s-pomidorami.jpg,Треска с помидорами,https://eda.ru/recepty/osnovnye-blyuda/treska-s-pomidorami-17591,1,,6,15 минут,"['{""id"": 13686, ""name"": ""Филе трески"", ""amount"": ""1,2 кг""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""6 столовых ложек""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""2 штуки""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""120 г""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""24 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",4365,277,37
41,https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175433-120213175558-p-O-svinina-tushenaja.jpg,Свинина тушеная,https://eda.ru/recepty/osnovnye-blyuda/svinina-tushenaja-16691,0,,4,,"['{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""по вкусу""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""100 г""}', '{""id"": 13906, ""name"": ""Ржаная мука"", ""amount"": ""2 столовые ложки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""3 штуки""}', '{""id"": 13520, ""name"": ""Томатная паста "", ""amount"": ""3 столовые ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 13480, ""name"": ""Свинина"", ""amount"": ""1 кг""}']",3703,268,16
42,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175727-120213175801-p-O-tushenaja-kapusta.jpg,Тушеная капуста,https://eda.ru/recepty/osnovnye-blyuda/tushenaja-kapusta-17323,0,,4,40 минут,"['{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 13436, ""name"": ""Белокочанная капуста"", ""amount"": ""½ кг""}', '{""id"": 13422, ""name"": ""Уксус"", ""amount"": ""½ столовой ложки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""½ столовой ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""½ столовой ложки""}', '{""id"": 13727, ""name"": ""Томатное пюре"", ""amount"": ""1 столовая ложка""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""½ стакана""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}']",4211,267,35
