img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131090202-180120162715-p-O-vengerskij-jablochnij-pirog.jpg,Венгерский яблочный пирог,https://eda.ru/recepty/vypechka-deserty/vengerskij-jablochnij-pirog-33775,0,,4,45 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""130 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""150 г""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""160 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""7 г""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""½ чайной ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""120 г""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""7 штук""}']",5164,454,50
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131085240-150821090728-p-O-jablochnaja-bistraja-sharlotka.jpg,Яблочная быстрая шарлотка,https://eda.ru/recepty/vypechka-deserty/jablochnaja-bistraja-sharlotka-14834,0,,4,40 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 стакан""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""4 штуки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 столовая ложка""}']",3523,451,49
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160812092111-160820222703-p-O-bananovye-maffiny.jpg,Банановые маффины.,https://eda.ru/recepty/vypechka-deserty/bananovye-maffiny-23882,0,Американская кухня,6,40 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2,5 стакана""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""2 штуки""}', '{""id"": 13637, ""name"": ""Тростниковый сахар"", ""amount"": ""0,2 стакана""}', '{""id"": 15482, ""name"": ""Белый мелкий сахар"", ""amount"": ""0,8 стакана""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""2 чайные ложки""}']",5416,448,93
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150420184224-151120173301-p-O-tort-smetannik.jpg,Торт «Сметанник»,https://eda.ru/recepty/vypechka-deserty/tort-smetannik-23485,0,Европейская кухня,8,1 час 5 минут,"['{""id"": 13616, ""name"": ""Сгущенное молоко"", ""amount"": ""1 банка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""100 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""8 столовых ложек""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 14668, ""name"": ""Сметана 20%-ная"", ""amount"": ""½ кг""}', '{""id"": 13546, ""name"": ""Какао"", ""amount"": ""1 столовая ложка""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""1 чайная ложка""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}']",8172,444,44
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150601195902-150609142438-p-O-francuzskie-tosti-s-jablokami.jpg,Французские тосты с яблоками,https://eda.ru/recepty/sendvichi/francuzskie-tosti-s-jablokami-20728,1,Французская кухня,1,10 минут,"['{""id"": 13475, ""name"": ""Топленое масло"", ""amount"": ""50 г""}', '{""id"": 14991, ""name"": ""Бриошь"", ""amount"": ""1 штука""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""50 мл""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""½ штуки""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""по вкусу""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""по вкусу""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""по вкусу""}']",5853,435,26
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120723182135-120730204240-p-O-finskij-chernichnij-pirog.jpg,Финский черничный пирог,https://eda.ru/recepty/vypechka-deserty/finskij-chernichnij-pirog-27378,0,Европейская кухня,4,1 час,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""200 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""200 г""}', '{""id"": 13595, ""name"": ""Пекарский порошок "", ""amount"": ""1 чайная ложка""}', '{""id"": 13504, ""name"": ""Черника"", ""amount"": ""400 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""250 г""}', '{""id"": 14012, ""name"": ""Ванильная эссенция"", ""amount"": ""1 чайная ложка""}']",5772,434,31
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175134-140715181742-p-O-tiramisu-s-sirom-maskarpone.jpg,Тирамису с сыром маскарпоне,https://eda.ru/recepty/vypechka-deserty/tiramisu-s-sirom-maskarpone-27604,1,Итальянская кухня,4,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 14014, ""name"": ""Сыр маскарпоне"", ""amount"": ""250 г""}', '{""id"": 14082, ""name"": ""Печенье савоярди"", ""amount"": ""30 штук""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""75 г""}', '{""id"": 15635, ""name"": ""Крепкий кофе"", ""amount"": ""200 мл""}', '{""id"": 14105, ""name"": ""Кофейный ликер"", ""amount"": ""4 столовые ложки""}', '{""id"": 14096, ""name"": ""Какао-порошок"", ""amount"": ""80 г""}']",7716,431,30
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130116161736-130128152002-p-O-samaja-vkusnaja-tvorozhnaja-zapekanka.jpg,Самая вкусная творожная запеканка,https://eda.ru/recepty/vypechka-deserty/samaja-vkusnaja-tvorozhnaja-zapekanka-32050,0,Русская кухня,4,1 час,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""500 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""3 столовые ложки""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""5 столовых ложек""}', '{""id"": 14012, ""name"": ""Ванильная эссенция"", ""amount"": ""1 чайная ложка""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 14382, ""name"": ""Сушеная клюква"", ""amount"": ""по вкусу""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""по вкусу""}']",6508,423,62
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160915225201-160925002643-p-O-sharlotka-s-kislimi-jablokami-koricej.jpg,Шарлотка с кислыми яблоками и корицей,https://eda.ru/recepty/vypechka-deserty/sharlotka-s-kislimi-jablokami-koricej-19428,0,Русская кухня,5,1 час,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 стакан""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 13629, ""name"": ""Морская соль"", ""amount"": ""щепотка""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""3 штуки""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""2 чайные ложки""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""2 столовые ложки""}']",4078,405,39
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131111725-120214134716-p-O-maffini-s-limonnoj-cedroj.jpg,Маффины с лимонной цедрой,https://eda.ru/recepty/vypechka-deserty/maffini-s-limonnoj-cedroj-26519,0,,4,40 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""½ стакана""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""3 чайные ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13526, ""name"": ""Лимонная цедра"", ""amount"": ""1 столовая ложка""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""¾ стакана""}', '{""id"": 15697, ""name"": ""Куриное яйцо (крупное)"", ""amount"": ""1 штука""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""0,3 стакана""}']",4259,402,77
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214140149-120214140903-p-O-dieticheskoe-bananovoe-morozhenoe.jpg,Диетическое банановое мороженое,https://eda.ru/recepty/vypechka-deserty/dieticheskoe-bananovoe-morozhenoe-27592,0,,2,5 минут,"['{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""2 штуки""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""щепотка""}', '{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""100 г""}', '{""id"": 15666, ""name"": ""Заменитель сахара"", ""amount"": ""по вкусу""}']",9322,395,66
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/170122183544-170206182549-p-O-brauni-so-slivochnoj-sirnoj-nachinkoj.jpg,Брауни со сливочной сырной начинкой,https://eda.ru/recepty/vypechka-deserty/brauni-so-slivochnoj-sirnoj-nachinkoj-29641,0,Американская кухня,12,1 час,"['{""id"": 14797, ""name"": ""Темный шоколад"", ""amount"": ""200 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""200 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""5 штук""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""110 г""}', '{""id"": 13930, ""name"": ""Сливочный сыр"", ""amount"": ""500 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""10 г""}']",6720,395,56
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213182735-150110001221-p-O-tvorozhnij-nizkokalorijnij-pirog.jpg,Творожный низкокалорийный пирог,https://eda.ru/recepty/vypechka-deserty/tvorozhnij-nizkokalorijnij-pirog-27507,0,,8,45 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1,5 стакана""}', '{""id"": 14339, ""name"": ""Коричневый сахар"", ""amount"": ""1 стакан""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""130 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 16383, ""name"": ""Творог 1,8%-ый"", ""amount"": ""250 г""}', '{""id"": 16182, ""name"": ""Сметана 15%-ная"", ""amount"": ""5 столовых ложек""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}']",7954,389,38
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/141020235636-141030152937-p-O-medovik.jpg,Медовик,https://eda.ru/recepty/vypechka-deserty/medovik-46974,1,Русская кухня,8,1 час,"['{""id"": 13407, ""name"": ""Мед"", ""amount"": ""280 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""64 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""60 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""268 г""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""8 г""}', '{""id"": 14668, ""name"": ""Сметана 20%-ная"", ""amount"": ""300 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""75 г""}']",7124,384,29
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120329181829-130705211545-p-O--zebra-tort.jpg,«Зебра» Торт,https://eda.ru/recepty/vypechka-deserty/-zebra-tort-25768,0,Французская кухня,4,1 час 25 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""360 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""200 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""250 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 14096, ""name"": ""Какао-порошок"", ""amount"": ""2 столовые ложки""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""на кончике ножа""}', '{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""70 г""}']",5663,381,46
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150819165228-150827220642-p-O-jablochnij-pirog.jpg,Яблочный пирог,https://eda.ru/recepty/vypechka-deserty/jablochnij-pirog-15582,0,Русская кухня,4,30 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 13492, ""name"": ""Маргарин"", ""amount"": ""200 г""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""1 кг""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13422, ""name"": ""Уксус"", ""amount"": ""1 чайная ложка""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""1 чайная ложка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""100 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",4688,378,44
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131083110-170707200352-p-O-tvorozhnij-desert-bez-vipechki.jpg,Творожный десерт (без выпечки),https://eda.ru/recepty/vypechka-deserty/tvorozhnij-desert-bez-vipechki-33617,0,,4,20 минут,"['{""id"": 14341, ""name"": ""Мягкий творог"", ""amount"": ""500 г""}', '{""id"": 15499, ""name"": ""Сметана 10%-ная"", ""amount"": ""300 г""}', '{""id"": 13503, ""name"": ""Желатин"", ""amount"": ""30 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""по вкусу""}', '{""id"": 13488, ""name"": ""Фрукты"", ""amount"": ""по вкусу""}']",7110,377,74
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160525131253-160601171313-p-O-pirog-so-sguschenkoj.jpg,Пирог со сгущенкой,https://eda.ru/recepty/vypechka-deserty/pirog-so-sguschenkoj-27802,0,Европейская кухня,4,2 часа,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""80 г""}', '{""id"": 14388, ""name"": ""Печенье «Юбилейное»"", ""amount"": ""300 г""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""3 штуки""}', '{""id"": 13616, ""name"": ""Сгущенное молоко"", ""amount"": ""400 г""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""½ штуки""}']",7699,369,78
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214140149-120214140556-p-O-tvorozhnye-maffiny.jpg,Творожные маффины.,https://eda.ru/recepty/vypechka-deserty/tvorozhnye-maffiny-27449,0,,4,1 час,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""200 г""}', '{""id"": 14341, ""name"": ""Мягкий творог"", ""amount"": ""200 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""200 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}']",4040,366,49
